ASSETID,TEXT,language,municipio,distrito,barrio,habitaciones,baños,rooms_detected,area_detected,caracteristicas_detected,ubicacion_detected,precio_detected,caracteristicas,precio,area
A6193884386021592879,"Dúplex situado en el barrio de Batan, junto a la Casa de Campo. El inmueble cuenta con dos plantas distribuidas de la siguiente manera: Primera Planta: Recibidor con armario empotrado, cocina independiente, salón y aseo. La segunda planta cuenta con 4 dormitorios, todos ellos con armarios empotrados, y cuarto de baño completo. Tanto el salón como la habitación principal tienen terraza cerrada. Parquet en toda la vivienda. Salida directa del garaje a la vivienda. La finca cuenta con dos ascensores, zonas ajardinadas, y portero físico.",es,Madrid,Latina,Lucero,4.0,1.0,"['Recibidor', 'cocina', 'aseo', '4 dormitorios', 'cuarto de baño']",[],"['armarios empotrados', 'terraza', 'zonas ajardinadas']",[],[],"['armario empotrado', 'terraza']",,
A17158825741515017019,"FINANCIACIÓN 100% SIN AVALES. LE PAGAMOS MIENTRAS VENDE SU PISO ¡INFÓRMESE!

Piso reformado, alto y muy luminoso en zona Olivereta-Nou Moles. 3 habitaciones, baño completo, cocina independiente, salón y balcón. Armarios empotrados, gres, aire acondicionado, puertas roble, puerta blindada...Edificio en muy buena zona, junto al río, Abastos y Angel Guimera, con todos los servicios (médicos, tiendas, ocio, supermercados, colegios...). 

Compre por menos de un alquiler. FINANCIACIÓN 100% Y POSIBILIDAD DE GASTOS SIN AVALES (con Finanzis, colaborador preferente) ¿VENDE SU PISO? LE ADELANTAMOS EL DINERO QUE NECESITE Y NO LO DEVUELVE HASTA LA VENTA ¡SIN INTERESES! También se lo PINTAMOS, AMUEBLAMOS Y DECORAMOS GRATIS para que VENDA MEJOR Y MÁS RÁPIDO. Oportunidades de inversión. Compre por menos de un alquiler ¿Sabe que puede comprar y pagar menos de hipoteca de lo que pagaría de alquiler POR ESA MISMA VIVIENDA? ",es,València,L'Olivereta,Nou Moles,3.0,1.0,"['3 habitaciones', 'baño', 'cocina']",[],"['Armarios empotrados', 'aire acondicionado', 'puerta blindada']",[],['FINANCIACIÓN'],['aire acondicionado'],,
A2605381074024977002,"Planta baja en calle Consell de Cent junto a calle Padilla, situado en el barrio de Fort Pienc. 
Consta de 80m2 distribuidos en amplio salón comedor, dos dormitorios dobles con armarios empotrados, cocina independiente y un cuarto de baño en suite. 
El inmueble tiene salida a un patio de 27m2 de uso privado. 
Se encuentra reformado, con carpintería de aluminio, parquet, y calefacción por radiadores.",es,Barcelona,Eixample,La Sagrada Família,2.0,1.0,"['comedor', 'dos dormitorios', 'cocina', 'cuarto de baño', 'suite']",[],['armarios empotrados'],[],[],['armario empotrado'],,
A18059638682863561694,"piso impecable, buenos acabados, parquet, ventanas aluminio, aire acondicionado, máx detalles. Ideal famílias.
Piso en finca seminueva de pocos años.
Ascensor.
Parquing en la misma finca ( se vende a parte)
Dispone de 3 habitaciones exteriores + 1 pequeña habitación destinada a sección lavandería, tiene 2 baños completos con bañera-ducha y videt, cocina amplia exterior,
salón comedor exterior.
Junto metro - buses
Al lado de comercios, tiendas, restaurantes, cafeterias, centros de salud, centros de estética.",es,Barcelona,Sant Andreu,Sant Andreu,3.0,2.0,"['3 habitaciones', '2 baños', 'cocina', 'comedor']",[],"['aire acondicionado', 'Ascensor', 'exterior']",[],[],"['aire acondicionado', 'ascensor']",,
A16445736815353236780,"Increíble pero cierto! Maravillosa propiedad en Finca NyN en pleno Eixample Dret al lado de la Casa Calvet. Dispone de conserjería, dos ascensores con acceso directo al parking. Dispone de una enorme plaza de parking perfecta para cualquier tipo de coche por 35.000 EUR. El piso se encuentra en perfecto estado de revista, impecablemente conservado se puede entrar a vivir inmediatamente con solo unos retoques estéticos. Sus 114 m2 se distribuyen en un salón-comedor de unos 30 m2 con salida a balcón, una cocina con zona de lavadero, un baño completo y un aseo y 4 dormitorios. Situación privilegiada muy cerca del Paseo de Gracia, Plaza Catalunya y todos los servicios que ofrece la Dreta de l´Eixample como sus centros educativos, culturales, de ocio y restauración y comercios de todo tipo para el día a día. Visitas a concertar con el departamento comercial de BCN Tradis de lunes a jueves de 9:00h a 19:00h i viernes de 9:00h a 15:00h. No dude en visitarlo y consiga esta propiedad única.",es,Barcelona,Eixample,La Dreta de l'Eixample,4.0,1.0,"['cocina', 'baño', 'aseo', '4 dormitorios']","['114 m2', '30 m2']",[],[],[],[],,114.0
A6651657581427417513,"Redpiso Fuente del Berro le ofrece:
Estupendo estudio, totalmente reformado, con cocina independiente, 1 baño.
Es una planta baja y dispone de patio y trastero.
La vivienda se encuentra ubicada en una excelente zona, junto a la calle Alcalá y la Plaza de Toros de las Ventas.
La zona cuenta con todo los servicios necesarios, gran variedad de colegios, zonas verdes, ocio, restauración y todo tipo de comercio especializado.
Muy cerca del metro de Ventas.
En Redpiso disponemos de financiera propia, Dcredit, con asesoramientos gratuitos y financiación de hasta el 100%. Consúltenos sin compromiso.",es,Madrid,Barrio de Salamanca,Guindalera,,1.0,"['cocina', 'baño']",[],['zonas verdes'],['comercio'],['financiación'],[],,
A15252961451413258015,"REDPISO les ofrece esta destacada vivienda reformada y situada en el Barrio del Pilar. El piso se distribuye en dos dormitorios, salón, cocina y baño.

Los dormitorios cuentan con armarios empotrados, espacio amplio y gran luminosidad. El salón tiene la terraza incorporada haciendo que de este modo quede espacio disponible para zona de comedor. La cocina y el baño están reformados hace pocos años al igual que la electricidad y la fontanería.

La ubicación de la finca hace que esté situado en una de las mejores zonas del barrio, muy próximo al metro Barrio del Pilar (L9) y Peñagrande (L7), numerosas líneas de autobús y al centro comercial La Vaguada. 

El entorno es tranquilo, Barrio del Pilar es una zona familiar que cuenta con varios colegios e institutos, centro de salud, parque de bomberos, policía y con el Hospital Universitario La Paz a escasos minutos.

Adquirir esta vivienda es una gran oportunidad tanto de inversión (la rentabilidad en la zona es elevada) como para vivir en un entorno tranquilo y seguro.

Financiamos hasta el 100% con nuestro departamento financiero Dcredit. No pierda la oportunidad de visitar esta magnífica vivienda. \"".",es,Madrid,Fuencarral,Pilar,2.0,1.0,"['dos dormitorios', 'cocina', 'baño', 'comedor']",[],"['armarios empotrados', 'terraza']","['centro comercial', 'centro de salud', 'parque', 'Hospital']",[],"['armario empotrado', 'terraza']",,
A4682592966646312430,"LOV REAL ESTATE les presenta 142 FUENCARRAL, Exclusivo Edificio residencial de viviendas de lujo en el Barrio de Chamberí
 

25 viviendas de lujo de 1 a 3 dormitorios, con y sin terraza o incluso azotea, al más estilo “loft neoyorquino”, con unos materiales de alta calidad.

Viviendas distribuidas en 7 plantas y garajes con una superficie de 55 a 175m2. construidos

Técnicos de la Universidad Técnica de Berlín y la Universidad Europea de Madrid han asesorado a LOV Real Estate en el diseño tan vanguardista de la fachada del edificio. Fachada con muro acristalado a ambas calles de Fuencarral y Gonzalo de Córdoba, que aportan además de modernidad y estilo, luminosidad a todas las viviendas.
 

Cuenta con una espléndida TERRAZA AJARDINADA y con PISCINA para disfrutar del skyline madrileño junto al GIMNASIO o SALA DE EVENTOS de la comunidad. Esto es único en la zona y le aporta un gran valor.

Se trata de un proyecto de arquitectura CONTEMPORÁNEO adaptado a las nuevas necesidades y con un diseño depurado con “AROMA A LOFT”. Mediante la conjugación equilibrada de materiales modernos y naturales se han construido amplios ESPACIOS FUNCIONALES con ACABADOS EXCLUSIVOS Y DE DISEÑO.

Podrá además elegir, si así lo desea, el diseño de decoración personalizado, realizado por la firma CAMERICH para LOV REAL ESTATE que más le guste para su vivienda.

Garajes con plazas para carga de vehículos eléctricos. Gimnasio. Sala de Ocio. Piscina Comunitaria. Azotea ajardinada. Zona de Trasteros

UBICACIÓN
El edificio está situado en el barrio de Chamberí, en el corazón de Madrid, rodeado de una gran herencia arquitectónica y aristocrática.

La vivienda se encuentra en el centro del triángulo de las plazas de QUEVEDO, OLAVIDE Y BILBAO. 
Se trata de una zona histórica y acogedora, con zonas ajardinadas, muchas terrazas y vida local. 
Inmejorables dotaciones comerciales y de ocio, con grandes facilidades para acceder al transporte público. A escasos 200 metros de la parada del metro de Quevedo y de las paradas de la EMT con acceso a las líneas 3, M2, 149, 16 y 61. Cerca de los colegios de Isabel La Católica, Santa Isabel y Blanca de Castilla. También próximo a los centros de salud de Chamberí y Eloy Gonzalo. \"". 

*Esta información es meramente informativa y esta sujeta a cambios por la propiedad.

*La decoración de los apartamentos es bajo presupuesto.

Para una mejor atención contacten mejor por mail.",es,Madrid,Chamberí,Trafalgar,3.0,,['3 dormitorios'],[],"['terraza', 'TERRAZA', 'PISCINA', 'Piscina', 'zonas ajardinadas']","['Universidad', 'parada']",[],"['terraza', 'piscina']",,
A17156847706926411230,"No lo guardes como favorito y ven a visitarlo. Este precioso? tico situado en Las Tablas, muy cerca del Colegio Estudiante, a 1,5 Km de Telef? nica y de la estaci? n de cercan? as de Fuencarral. Junto a Telecinco. 

La excelente terraza de 30m? te permitir? disfrutar de las maravillosas vistas a la sierra. Cuenta con dos habitaciones, una de ellas la principal con vestidor. Un magnifico cuarto de ba? o Porcelanosa con jacuzzi y sala gimnasio. La cocina de dise? o con excelentes acabados (Gaggenau). 

El? tico est? totalmente reformado, con inmejorables acabados, suelo macizo de madera, aislamiento lana roca, paredes lisas, puerta acorazada. El edificio donde se ubica la vivienda cuenta con conserje 24 horas, todos los d? as de la semana. 

Las zonas comunes, jardines y la piscina te har? n disfrutar de buenos ratos y despejadas vistas. Calefacci? n individual y aire acondicionado Daikin en toda la vivienda. 

En el precio se incluye amplia plaza de garaje y trastero. 

No pierdas la oportunidad de visitarlo.

El PVP no incluye impuesto, ni gastos notariales, ni de registro, etc.",es,Madrid,Fuencarral,Las Tablas,2.0,,"['dos habitaciones', 'vestidor', 'cocina']",[],"['terraza', 'piscina', 'aire acondicionado']","['Colegio', 'permitir']",[],"['terraza', 'piscina', 'aire acondicionado']",,
A16488213200904624492,"Espectacular vivienda ático en principe de vergara!

situado en el corazón del barrio de salamanca, 

fantástica vivienda con impresionantes vistas, y mejor luz natural. 

situado en finca representativa con servicios centrales de calefacción y portería.

Consta de una distribución de:

salón en dos ambientes de unos 65m2, con salida a una terraza de 30m2, donde se puede disfrutar del sol y las visitas. 

5 amplios dormitorios, dos de ellos en suite y 4 baños, principal ademas cuanta con vestidor,

cocina independiente junto al salón. Parte de los dormitorios dan a un patio de manzana enorme con orientación este, por lo que gozamos de una fantástica y cegadora luz natural.

Todos los comercios y tiendas de todas las firmas en la puerta. 

impuestos no incluidos.",es,Madrid,Barrio de Salamanca,Recoletos,,4.0,"['suite', '4 baños', 'vestidor', 'cocina']",[],['terraza'],[],[],['terraza'],,
A13592884755251190167,"Piso situado en el barrio de Vallecas Entrevías en Madrid. Cuenta con una superficie de 30 m² con un espacio diáfano con cocina abierta amueblada y un baño. Ubicado en una calle tranquila, con comercios y otros servicios necesarios en los alrededores y cercano la parada de metro Nueva Numancia.",es,Madrid,Puente de Vallecas,San Diego,,1.0,"['cocina', 'baño']",['30 m²'],[],['parada'],[],[],,30.0
A2602788524436470532,"Futurhouse Servicios Inmobiliarios Villaverde alto (Calle Parvillas altas 7)
Magnifico piso REFORMADO, de tres dormitorios, amplio salón, cocina con salida a tendedero y baño completo.
El inmueble esta enclavado en una urbanización privada con zonas comunes, pista deportiva, zonas verdes y piscina.
Cercano a renfe y metro de villaverde alto y puente alcocer
Zona con todos los servicios tales como colegios, bancos, zona comercial etc.",es,Madrid,Villaverde,Villaverde Alto,3.0,1.0,"['tres dormitorios', 'cocina', 'baño']",[],"['zonas verdes', 'piscina']",[],[],['piscina'],,
A7898456394321794568,"Oi Realtor presenta piso en venta familiar, de 100 m2 contruidos y 12 m2 de terraza,  orientado al nordeste, localizado en una finca del año 1972,  junto a la  Plaza Alfons X, en el Baix de Guinardó de Barcelona. Una propiedad, que tras una reforma, se puede convertir en un luminoso y acogedor hogar.

Los detalles del piso

Nos introduce a la propiedad un amplio recibidor en el que se podrá disponer de una zona de almacenaje. A continuación un pasillo nos conduce a la zona de día formada por  un luminoso salón comedor y por una cocina equipada e independiente con salida a galería.  Dicha zona de día se podría convertir en un único espacio integrado amplio y diáfano. La zona de noche la configuran cuatro habitaciones,  tres de ellas dobles y una individual, además de contar con dos baños completos.

La terraza, de 12m2, tiene sol de mañana y cabe una mesa con cuatro sillas así como diferentes maceteros o muebles de almacenaje.

La finca está situada en un entorno muy tranquilo y existe la posibilidad de adquirir plaza de aparcamiento en las inmediaciones.

En el Baix de Guinardó

Piso con una ubicación ideal, en una zona tranquila, junto a la Plaza Alfons X y próximo a la estación de metro Alfons X, adicionalmente cuenta en sus cercanías con el Hospital de la Santa Creu i Sant Pau, la Plaza de la Font Castellana y el Centro Cultural Casa Asia. Zona muy bien comunicada gracias a que cuenta con diversas opciones de transporte.

El Baix Guinardó es un barrio de la ciudad de Barcelona, perteneciente al Distrito Horta-Guinardó.  Las calles que lo delimitan son Avinguda de la Mare de Déu de Montserrat y las calles Cartagena, Sant Antoni Maria Claret y Sardenya, en esta última podrá encontrar multiples locales comerciales.",es,Barcelona,Horta Guinardó,El Baix Guinardó,4.0,2.0,"['recibidor', 'pasillo', 'comedor', 'cocina', 'cuatro habitaciones', 'dos baños']",['12 m2'],['terraza'],['Hospital'],[],['terraza'],,
A1162801057042750092,"Excelente apartamento de 151 m2 que dispone de exclusivas vistas al Parque del Retiro desde sus 3 balcones Franceses. Sus 3 habitaciones, 3 baños (dos de los cuales son suits) y su trastero de 10 metros, hacen de este espacioso apartamento, un acogedor lugar para vivir en una zona exclusiva de Madrid.",es,Madrid,Retiro,Jerónimos,3.0,3.0,"['3 habitaciones', '3 baños']",['151 m2'],[],['Parque'],[],[],,151.0
A8519029845580408072,"Alquilo por corta temporada (máximo 6 meses), piso reformado de lujo a estrenar con un dormitorio en el barrio de Argüelles, al lado de Plaza de España de Madrid. Equipado y amueblado de lujo.

Precio 800€/mes.

Se trata de un piso reformado a estrenar exterior a patio con luz, muy silencioso, totalmente reformado con un dormitorio, comedor, salón con cocina integrada y amueblada con electrodomésticos BOSCH separada por una pared de cristal para aislar los olores, y un baño.
 
Equipamiento:

Puerta acorazada de doble cerradura, con pestillo de seguridad, apertura anti-pánico y mirilla.
Espejo de cuerpo entero en el pasillo. 
Toda la iluminación de la casa es de LED, en los pulsadores tiene tres potencias de luz: 100%, 70% y 30%. Marca SIMON.
Ventanas oscilobatientes CLIMALIT con persiana y estor. 
Suelo tarima flotante de madera de color crudo.
Pintura de pared lisa.
Puertas lacadas en blanco con tiradores de acero.
Calefacción eléctrica de bajo consumo por radiadores, agua caliente por termo eléctrico de bajo consumo marca ARISTON. 

Comedor: Mesa de cristal y acero con pies de madera bicolor, sillas de piel y acero.

Habitación principal: Cama doble, ventana con vista al patio, mesillas de noche con lámparas de acero, armarios con puertas de espejo de cuerpo entero y luz interior.

Habitación secundaria: Mueble con escritorio y armario, convertible en cama.

Salón: Sofá de piel, lámpara de acero con dos brazos, mesa de madera, acero y cristal, y muebles auxiliares. 

Cocina: Integrada al salón, separada por pared de cristal.
Electrodomésticos nuevos de alta calidad; Frigorífico de 2 metros, columna con microondas y horno, lavadora secadora, y lavavajillas, todo de la marca BOSCH.
Campana de acero inoxidable y cristal marca CATA.

Baño: Columna de ducha con cromoterapia, luz, música, ventilador, chorros personalizables con distintas presiones y enfoque, lluvia regulable, asiento y accesorios para el jabón, champú, etc.
Mueble de baño con espejo y grifería de acero inoxidable marca IMEX, sanitarios marca IDEAL.

Perfecto para cualquier persona que necesite un piso acogedor en el centro de Madrid; esta zona de Madrid dispone de todos los servicios de una ciudad moderna. 

La plaza de España de Madrid es un amplio espacio ajardinado en el casco histórico de la ciudad, en el barrio de Argüelles del distrito Moncloa-Aravaca, en cuyo centro se encuentra una fuente monumental dedicada a Miguel de Cervantes. Hace de eje continuador uniendo la Gran Vía con la calle de la Princesa. Hasta poco antes de la construcción de la Gran Vía esta plaza se denominaba plaza de San Marcial. Destacan, por su altura, dos edificios de hormigón, la Torre de Madrid (1957) y el Edificio España (1953), además de un exponente del modernismo madrileño: la Casa Gallardo y el Edificio de la Compañía Asturiana de Minas, sede de la Consejería de Cultura.

ESTACIONES DE METRO - RENFE CERCANÍAS:
El conjunto formado por las estaciones de Metro de Madrid de Ventura Rodríguez, Plaza de España y Noviciado constituye un intercambiador entre las líneas 2, 3 y 10. De estas líneas, las que cuentan con una estación en su trazado con la denominación de \""Plaza de España\"" son la 3 y la 10; mientras que la correspondiente a la línea 2, unida a las anteriores a través de un túnel que posibilita el transbordo, recibe el nombre de \""Noviciado\"". RENFE cercanías en la Estación del Norte / Príncipe Pio.

PARADAS DE AUTOBÚS URBANO: Todas las lineas de C/ Princesa, Plaza d España, C/ Ferraz, y Paseo del pintor Rosales.",es,Madrid,Moncloa,Argüelles,1.0,1.0,"['dormitorio', 'comedor', 'cocina', 'baño', 'pasillo', 'Comedor', 'Cocina', 'Baño']",[],"['exterior', 'CLIMALIT', 'interior']",[],[],[],,
A6343528817057002673,"Finca regia rehabilitada con ascensor, Piso en Portal del ángel en el corazón de Barcelona, 1 planta real, solo 5 vecinos en la finca, 1 dormitorio doble exterior a calle con balcón, salón comedor exterior a calle también con balcón, 1 dormitorio mediano con ventana, 1 dormitorio individual interior con ventana a escalera. Cuarto de baño, cocina y galería.

Ponemos a la venta en el mismo Corazón del centro de Barcelona, con todo tipo de tiendas y servicio.
No deje escapar esta oportunidad de tener una vivienda en el portal del ángel de Barcelona.",es,Barcelona,Ciutat Vella,El Gòtic,1.0,1.0,"['dormitorio', 'comedor', 'Cuarto de baño', 'cocina']",[],"['ascensor', 'exterior', 'interior']",[],[],['ascensor'],,
A17759296861021818043,"Atico en pleno Barrio de Malasaña, con más 35 m2 de terraza a cielo abierto en el corazón de Madrid. A pocos pasos de la Gran Vía y rodeado por la mayor oferta de ocio, cultura y moda de la ciudad. 
La vivienda es exterior a la calle de la Nao, una de las calles menos transitadas del barrio. El silencio de la calle es sorprendente. Se puede disfrutar de la terraza sin que parezca que estás en el centro de la cuidad con absoluta paz 
El piso consta de recibidor, salón, cocina con galería, 2 dormitorios y 2 baños. Todas las estancias incluyen ventana 
La última reforma integral de la vivienda es del año 95 pero posteriormente se han actualizado: las ventanas con triple acristalamiento, el suelo, las paredes lisas y la calefacción de radiadores eléctricos de alta eficiencia energética. 
Aunque la vivienda está lista para entrar a vivir tiene muchas posibilidades de reforma ya que es muy luminosa y dispone de ventanas en varias fachadas. 

La vivienda cuenta con ascensor y portero físico. ITE Favorable 

Varias líneas de metro, autobuses a menos de 5 minutos andado y parada de tren de cercanías a 10 minutos. 
No pierdes la oportunidad única de visitar este lujo de Ático.",es,Madrid,Centro,Malasaña-Universidad,2.0,2.0,"['recibidor', 'cocina', '2 dormitorios', '2 baños']",['35 m2'],"['terraza', 'exterior', 'acristalamiento', 'ascensor']",['parada'],[],"['terraza', 'ascensor']",,35.0
A16559990021315378952,"LOV REAL ESTATE les presenta 142 FUENCARRAL, Exclusivo Edificio residencial de viviendas de lujo en el Barrio de Chamberí
 

25 viviendas de lujo de 1 a 3 dormitorios, con y sin terraza o incluso azotea, al más estilo “loft neoyorquino”, con unos materiales de alta calidad.

Viviendas distribuidas en 7 plantas y garajes con una superficie de 55 a 175m2. construidos

Técnicos de la Universidad Técnica de Berlín y la Universidad Europea de Madrid han asesorado a LOV Real Estate en el diseño tan vanguardista de la fachada del edificio. Fachada con muro acristalado a ambas calles de Fuencarral y Gonzalo de Córdoba, que aportan además de modernidad y estilo, luminosidad a todas las viviendas.
 

Cuenta con una espléndida TERRAZA AJARDINADA y con PISCINA para disfrutar del skyline madrileño junto al GIMNASIO o SALA DE EVENTOS de la comunidad. Esto es único en la zona y le aporta un gran valor.

Se trata de un proyecto de arquitectura CONTEMPORÁNEO adaptado a las nuevas necesidades y con un diseño depurado con “AROMA A LOFT”. Mediante la conjugación equilibrada de materiales modernos y naturales se han construido amplios ESPACIOS FUNCIONALES con ACABADOS EXCLUSIVOS Y DE DISEÑO.

Podrá además elegir, si así lo desea, el diseño de decoración personalizado, realizado por la firma CAMERICH para LOV REAL ESTATE que más le guste para su vivienda.

Garajes con plazas para carga de vehículos eléctricos. Gimnasio. Sala de Ocio. Piscina Comunitaria. Azotea ajardinada. Zona de Trasteros

UBICACIÓN
El edificio está situado en el barrio de Chamberí, en el corazón de Madrid, rodeado de una gran herencia arquitectónica y aristocrática.

La vivienda se encuentra en el centro del triángulo de las plazas de QUEVEDO, OLAVIDE Y BILBAO. 
Se trata de una zona histórica y acogedora, con zonas ajardinadas, muchas terrazas y vida local. 
Inmejorables dotaciones comerciales y de ocio, con grandes facilidades para acceder al transporte público. A escasos 200 metros de la parada del metro de Quevedo y de las paradas de la EMT con acceso a las líneas 3, M2, 149, 16 y 61. Cerca de los colegios de Isabel La Católica, Santa Isabel y Blanca de Castilla. También próximo a los centros de salud de Chamberí y Eloy Gonzalo. \"". 

*Esta información es meramente informativa y esta sujeta a cambios por la propiedad.

*La decoración de los apartamentos es bajo presupuesto.

Para una mejor atención contacten mejor por mail.",es,Madrid,Chamberí,Trafalgar,3.0,,['3 dormitorios'],[],"['terraza', 'TERRAZA', 'PISCINA', 'Piscina', 'zonas ajardinadas']","['Universidad', 'parada']",[],"['terraza', 'piscina']",,
A2011605775412885477,"VIVIENDA COMPLETAMENTE REFORMADA. Calle La Reina junto Av. Los Naranjos y Playa de la Malvarrosa. de 83 m2, 2 Dormitorios, 1 Baño, Balcón, Cocina con barra Americana y vitrocerámica de inducción. Aire acondicionado frío/calor, ventanas climalit con mosquiteras, Salón independiente. Comedor con pared de ladrillo original. Finca completamente rehabilitada. Junto a Playa de La Malvarrosa y Universidades. Autobuses, tranvía y todos los servicios. 3º sin ascensor.",es,València,Poblats Marítims,El Cabanyal-El Canyamelar,2.0,1.0,"['2 Dormitorios', 'Baño', 'Cocina', 'Comedor']",['83 m2'],"['Aire acondicionado', 'climalit', 'ascensor']",['Playa'],[],"['aire acondicionado', 'ascensor']",,83.0
A4772066132593615378,"REFERENCIA: DA5D - Excelente piso en una de las mejoreszona de Chamartín, calle Bolivia, accesible al metro Colombia, cercano a restaurantes, bancos, supermercados y demás comercios de interés. Se encuentraen una urbanización increíble, se ubica en la 1ra planta de 111 m2 construidos. Con unas zonas comunes muy bien cuidadas, el inmueble destaca por la gran cantidad de luz natural que posee así como por el diseño del mismo. Cuenta con una habitación matrimonial con baño en suite y armarios empotrados, las otras dos habitaciones luminosas con vistas hacia patio interior y comparten un cuarto de baño en perfecto estado. Cocina totalmente equipada con electrodomésticos, salón de 35 m2, patio comunitario y portero físico en horario comercial. Este edificio no tiene garaje, pero se puede rentar una plaza, justo al lado, por un valor entre 80-100€/mensual. No dejes pasar esta oportunidad, contáctanos.",es,Madrid,Chamartín,Bernabéu-Hispanoamérica,2.0,1.0,"['baño en suite', 'dos habitaciones', 'cuarto de baño', 'Cocina']","['111 m2', '35 m2']","['armarios empotrados', 'interior']",[],[],['armario empotrado'],,111.0
A2040471619533461227,"Bonito piso en zona Virrei Amat. Dispone de 3 habitaciones, baño completo, cocina equipada con salida a galeria, y buen salón-comedor exterior a calle, con orientación mar y sol de mañanas. Piso muy luminoso en su conjunto, y soleado. 
¡Para entrar a vivir! 
Finca obra vista, situado en una zona muy tranquila, junto al Passeig Fabra i Puig, metro Virrei Amat y Vilapicina, con todo tipo de tiendas, servicios y restaurantes alrededor.
¡No te lo pierdas!",es,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,3.0,1.0,"['3 habitaciones', 'baño', 'cocina']",[],['exterior'],[],[],[],,
A13596581130642246137,"Estudio habilitado como vivienda. Situado en la última planta del edificio. 53 m². Planta baja con sala polivalente, habitación, cocina y baño + altillo actualmente habilitado como habitación. 
Dispone de aire acondicionado con bomba de calor. 
Finca con 2 ascensores y servicio de conserjería, terraza comunitaria. 
Situado junto a Plaza España. Con todo tipo de servicios al alcance. Rodeado de zonas verdes, al lado del parque de Joan Miró y centro comercial Las Arenas. Muy bien comunicado por transporte público y principales vías. 
Posibilidad de inversión con una rentabilidad mínima del 5%. Sin cédula de habitabilidad. 
Llámenos y le informaremos.",es,Barcelona,Eixample,La Nova Esquerra de l'Eixample,,1.0,"['cocina', 'baño']",['53 m²'],"['aire acondicionado', 'terraza', 'zonas verdes']","['parque', 'centro comercial']",[],"['aire acondicionado', 'terraza']",,53.0
A1312477697030957801,"Reformado mejores calidades del mercado
Volta catalana 

Esta elegante propiedad se encuentra en una magnifica finca regia del Borne. Alto, silencioso y con espacios generosos este piso es extremadamente luminoso debido a que todas las estancias son exteriores. La distribución de la vivienda es muy funcional con las zonas de día y de noche bien separadas. A la entrada encontramos un amplio distribuidor y a la mano izquierda tenemos las habitaciones. A la mano derecha tenemos el único pasillo de la vivienda. A continuación entramos en la zona de día con una moderna cocina de estilo americano frente al salón de la vivienda. De aquí pasamos al espacio adyacente con la sala de estar. Esta propiedad destaca por su excelente ubicación en el centro de Barcelona pero solamente a dos minutos de plaza Catalunya. Se trata de una vivienda de acabados de alta calidad. El futuro propietario tendrá un piso con carácter único, combinando con harmonía elementos originales como la volta catalana y las paredes de ladrillo con toques contemporáneos. Realmente un hogar excepcional con mucha clase en el centro de Barcelona.

Esta propiedad está situada cerca de Plaza Cataluña, el centro neurálgico de la ciudad, y a la vez cerca del Paseo San Juan. Prácticamente a dos pasos encontramos las tiendas de lujo de Passeig de Gràcia, la zona comercial de Portal de l’Àngel. Otra ventaja de este piso es su localización inmejorable respecto al transporte público: los buses de Plaça Catalunya, las líneas de metro L1, L2 y L3, los ferrocarriles de la Generalitat, trenes Renfe, están a pocos metros de esta propiedad. Su ubicación privilegiada se completa por una amplia oferta cultural. Muy cerca encontramos el Museo de Arte Contemporáneo de Barcelona (MACBA), el centro cultural CCCB, el Palau de la Música y monumentos como la Casa Batlló y la Catedral de Barcelona entre otros. Destacamos también la gran oferta de gimnasios, restaurantes y bares, cines, el centro comercial El Triangle y el Corte Inglés que están a pocos metros de la propiedad.",es,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,,,"['entrada', 'pasillo', 'cocina', 'sala de estar']",[],[],"['mercado', 'centro comercial']",[],[],,
A10914008425921294144,"Si buscas la perfecta inversión para poder vivir en la zona de Campanar y ademas estar en una situación privilegiada a menos de 20m de la plaza de la Virgen, esta es tu oportunidad.
FINCASA vende un estupendo piso de 80m distribuido en tres dormitorios ( 2 de ellos son dobles y 1 sencillo), 1 baño completo, cocina reformada y comedor con un pequeño balcon a la calle.
Tiene aire acondicionado en el comedor y esta en perfecto estado para entrar a vivir.
Para los que conocéis la zona no hace falta decir que esta en la principal calle PEATONAL de campanar.
No dejes escapar esta oportunidad y ven a verlo antes de que te lo cuenten.",es,València,Campanar,Sant Pau,3.0,1.0,"['tres dormitorios', 'baño', 'cocina', 'comedor']",[],['aire acondicionado'],[],[],['aire acondicionado'],,
